"REGION","FACILITY","DATETIME","ARCHIVED","NOTARCHIVED","RETRIEVENEEDED","WAITINGFORFLUSH"
"MA","Gaithersburg",11-FEB-16,9134,25,0,42
"MA","Gaithersburg",11-FEB-16,9134,39,0,30
"MA","Gaithersburg",11-FEB-16,9134,44,0,26
"MA","Gaithersburg",11-FEB-16,9138,47,0,22
"MA","Gaithersburg",11-FEB-16,9138,41,0,33
"MA","Gaithersburg",11-FEB-16,9140,42,0,32
"MA","Gaithersburg",11-FEB-16,9140,40,0,34
"MA","Gaithersburg",06-FEB-16,9093,22,0,38
"MA","Gaithersburg",06-FEB-16,9093,20,0,40
"MA","Gaithersburg",06-FEB-16,9093,23,0,37
"MA","Gaithersburg",06-FEB-16,9093,18,0,42
"MA","Gaithersburg",06-FEB-16,9093,18,0,42
"MA","Gaithersburg",06-FEB-16,9093,19,0,41
"MA","Gaithersburg",06-FEB-16,9096,16,0,41
"MA","Gaithersburg",06-FEB-16,9096,14,0,43
"MA","Gaithersburg",06-FEB-16,9099,13,0,41
"MA","Gaithersburg",06-FEB-16,9099,14,0,40
"MA","Gaithersburg",06-FEB-16,9099,15,0,39
"MA","Gaithersburg",06-FEB-16,9099,13,0,41
"MA","Gaithersburg",06-FEB-16,9100,13,0,40
"MA","Gaithersburg",06-FEB-16,9100,13,0,40
"MA","Gaithersburg",06-FEB-16,9100,13,0,40
"MA","Gaithersburg",06-FEB-16,9100,13,0,40
"MA","Gaithersburg",07-FEB-16,9102,13,0,38
"MA","Gaithersburg",07-FEB-16,9102,13,0,38
"MA","Gaithersburg",07-FEB-16,9102,14,0,37
"MA","Gaithersburg",07-FEB-16,9102,13,0,38
"MA","Gaithersburg",07-FEB-16,9104,13,0,36
"MA","Gaithersburg",07-FEB-16,9104,14,0,35
"MA","Gaithersburg",07-FEB-16,9105,14,0,34
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,14,0,34
"MA","Gaithersburg",07-FEB-16,9105,15,0,33
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,16,0,32
"MA","Gaithersburg",07-FEB-16,9105,14,0,34
"MA","Gaithersburg",07-FEB-16,9105,16,0,32
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,15,0,33
"MA","Gaithersburg",07-FEB-16,9105,17,0,31
"MA","Gaithersburg",07-FEB-16,9105,16,0,32
"MA","Gaithersburg",07-FEB-16,9105,14,0,34
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",07-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,14,0,34
"MA","Gaithersburg",08-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,14,0,34
"MA","Gaithersburg",08-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,13,0,35
"MA","Gaithersburg",08-FEB-16,9105,15,0,33
"MA","Gaithersburg",08-FEB-16,9105,14,0,35
"MA","Gaithersburg",08-FEB-16,9105,15,0,34
"MA","Gaithersburg",08-FEB-16,9105,14,0,35
"MA","Gaithersburg",08-FEB-16,9105,18,0,34
"MA","Gaithersburg",08-FEB-16,9103,19,0,36
"MA","Gaithersburg",08-FEB-16,9103,26,0,30
"MA","Gaithersburg",08-FEB-16,9103,25,0,31
"MA","Gaithersburg",08-FEB-16,9103,24,0,33
"MA","Gaithersburg",08-FEB-16,9103,24,0,34
"MA","Gaithersburg",08-FEB-16,9103,29,0,30
"MA","Gaithersburg",08-FEB-16,9103,22,0,37
"MA","Gaithersburg",08-FEB-16,9103,22,0,37
"MA","Gaithersburg",08-FEB-16,9103,24,0,35
"MA","Gaithersburg",08-FEB-16,9103,24,0,35
"MA","Gaithersburg",08-FEB-16,9103,23,0,36
"MA","Gaithersburg",08-FEB-16,9104,26,0,32
"MA","Gaithersburg",03-FEB-16,9055,30,0,44
"MA","Gaithersburg",03-FEB-16,9057,32,0,41
"MA","Gaithersburg",03-FEB-16,9057,30,0,43
"MA","Gaithersburg",03-FEB-16,9057,29,0,44
"MA","Gaithersburg",03-FEB-16,9059,30,0,41
"MA","Gaithersburg",03-FEB-16,9060,32,0,38
"MA","Gaithersburg",03-FEB-16,9060,31,0,39
"MA","Gaithersburg",03-FEB-16,9060,30,0,40
"MA","Gaithersburg",04-FEB-16,9060,30,0,40
"MA","Gaithersburg",04-FEB-16,9065,29,0,36
"MA","Gaithersburg",04-FEB-16,9065,29,0,36
"MA","Gaithersburg",04-FEB-16,9066,33,0,31
"MA","Gaithersburg",04-FEB-16,9066,37,0,27
"MA","Gaithersburg",04-FEB-16,9066,31,0,33
"MA","Gaithersburg",04-FEB-16,9066,29,0,35
"MA","Gaithersburg",04-FEB-16,9066,31,0,34
"MA","Gaithersburg",04-FEB-16,9066,35,0,30
"MA","Gaithersburg",04-FEB-16,9066,37,0,28
"MA","Gaithersburg",04-FEB-16,9066,27,0,40
"MA","Gaithersburg",04-FEB-16,9066,31,0,38
"MA","Gaithersburg",04-FEB-16,9066,26,0,46
"MA","Gaithersburg",04-FEB-16,9066,24,0,49
"MA","Gaithersburg",04-FEB-16,9067,26,0,46
"MA","Gaithersburg",04-FEB-16,9070,28,0,42
"MA","Gaithersburg",04-FEB-16,9070,32,0,39
"MA","Gaithersburg",04-FEB-16,9070,30,0,41
"MA","Gaithersburg",04-FEB-16,9072,29,0,40
"MA","Gaithersburg",04-FEB-16,9072,23,0,46
"MA","Gaithersburg",04-FEB-16,9074,23,0,44
"MA","Gaithersburg",04-FEB-16,9074,23,0,44
"MA","Gaithersburg",04-FEB-16,9080,28,0,33
"MA","Gaithersburg",04-FEB-16,9080,26,0,35
"MA","Gaithersburg",05-FEB-16,9080,25,0,36
"MA","Gaithersburg",05-FEB-16,9080,24,0,37
"MA","Gaithersburg",05-FEB-16,9081,23,0,37
"MA","Gaithersburg",05-FEB-16,9082,23,0,36
"MA","Gaithersburg",05-FEB-16,9082,24,0,35
"MA","Gaithersburg",05-FEB-16,9083,27,0,31
"MA","Gaithersburg",05-FEB-16,9083,25,0,33
"MA","Gaithersburg",05-FEB-16,9083,24,0,34
"MA","Gaithersburg",05-FEB-16,9083,21,0,38
"MA","Gaithersburg",05-FEB-16,9083,23,0,38
"MA","Gaithersburg",05-FEB-16,9083,25,0,38
"MA","Gaithersburg",05-FEB-16,9083,26,0,39
"MA","Gaithersburg",05-FEB-16,9083,29,0,38
"MA","Gaithersburg",05-FEB-16,9083,28,0,39
"MA","Gaithersburg",05-FEB-16,9083,30,0,38
"MA","Gaithersburg",05-FEB-16,9086,32,0,34
"MA","Gaithersburg",05-FEB-16,9086,31,0,36
"MA","Gaithersburg",05-FEB-16,9089,26,0,39
"MA","Gaithersburg",05-FEB-16,9089,27,0,38
"MA","Gaithersburg",05-FEB-16,9089,28,0,37
"MA","Gaithersburg",05-FEB-16,9090,26,0,38
"MA","Gaithersburg",05-FEB-16,9090,26,0,38
"MA","Gaithersburg",05-FEB-16,9092,25,0,36
"MA","Gaithersburg",05-FEB-16,9092,26,0,35
"MA","Gaithersburg",06-FEB-16,9092,26,0,35
"MA","Gaithersburg",06-FEB-16,9092,25,0,36
"MA","Gaithersburg",06-FEB-16,9093,25,0,35
"MA","Gaithersburg",06-FEB-16,9093,25,0,35
"MA","Gaithersburg",06-FEB-16,9093,26,0,34
"MA","Gaithersburg",06-FEB-16,9093,25,0,35
"MA","Gaithersburg",06-FEB-16,9093,25,0,35
"MA","Gaithersburg",06-FEB-16,9093,25,0,35
"MA","Gaithersburg",01-FEB-16,9039,14,0,36
"MA","Gaithersburg",01-FEB-16,9039,13,0,37
"MA","Gaithersburg",01-FEB-16,9039,15,0,35
"MA","Gaithersburg",01-FEB-16,9039,13,0,37
"MA","Gaithersburg",01-FEB-16,9039,13,0,37
"MA","Gaithersburg",01-FEB-16,9039,13,0,37
"MA","Gaithersburg",01-FEB-16,9039,13,0,37
"MA","Gaithersburg",01-FEB-16,9039,14,0,36
"MA","Gaithersburg",01-FEB-16,9039,14,0,37
"MA","Gaithersburg",01-FEB-16,9039,18,0,34
"MA","Gaithersburg",01-FEB-16,9039,16,0,37
"MA","Gaithersburg",01-FEB-16,9039,18,0,37
"MA","Gaithersburg",01-FEB-16,9039,24,0,37
"MA","Gaithersburg",01-FEB-16,9039,22,0,43
"MA","Gaithersburg",01-FEB-16,9039,23,0,42
"MA","Gaithersburg",01-FEB-16,9039,23,0,43
"MA","Gaithersburg",01-FEB-16,9039,23,0,43
"MA","Gaithersburg",01-FEB-16,9039,24,0,43
"MA","Gaithersburg",01-FEB-16,9039,26,0,41
"MA","Gaithersburg",01-FEB-16,9039,26,0,41
"MA","Gaithersburg",01-FEB-16,9039,26,0,41
"MA","Gaithersburg",01-FEB-16,9039,24,0,43
"MA","Gaithersburg",01-FEB-16,9039,26,0,41
"MA","Gaithersburg",01-FEB-16,9039,26,0,41
"MA","Gaithersburg",02-FEB-16,9039,26,0,41
"MA","Gaithersburg",02-FEB-16,9039,25,0,39
"MA","Gaithersburg",02-FEB-16,9039,24,0,40
"MA","Gaithersburg",02-FEB-16,9039,25,0,39
"MA","Gaithersburg",02-FEB-16,9040,25,0,35
"MA","Gaithersburg",02-FEB-16,9040,24,0,36
"MA","Gaithersburg",02-FEB-16,9040,24,0,36
"MA","Gaithersburg",02-FEB-16,9040,25,0,36
"MA","Gaithersburg",02-FEB-16,9040,23,0,38
"MA","Gaithersburg",02-FEB-16,9040,25,0,37
"MA","Gaithersburg",02-FEB-16,9040,23,0,41
"MA","Gaithersburg",02-FEB-16,9040,27,0,40
"MA","Gaithersburg",02-FEB-16,9040,33,0,39
"MA","Gaithersburg",02-FEB-16,9040,35,0,38
"MA","Gaithersburg",02-FEB-16,9040,39,0,34
"MA","Gaithersburg",02-FEB-16,9040,42,0,34
"MA","Gaithersburg",02-FEB-16,9040,43,0,34
"MA","Gaithersburg",02-FEB-16,9040,45,0,33
"MA","Gaithersburg",02-FEB-16,9040,39,0,39
"MA","Gaithersburg",02-FEB-16,9040,39,0,39
"MA","Gaithersburg",02-FEB-16,9041,46,0,31
"MA","Gaithersburg",02-FEB-16,9044,40,0,34
"MA","Gaithersburg",02-FEB-16,9044,39,0,35
"MA","Gaithersburg",02-FEB-16,9046,31,0,41
"MA","Gaithersburg",03-FEB-16,9046,31,0,41
"MA","Gaithersburg",03-FEB-16,9048,31,0,39
"MA","Gaithersburg",03-FEB-16,9048,33,0,37
"MA","Gaithersburg",03-FEB-16,9050,32,0,36
"MA","Gaithersburg",03-FEB-16,9050,31,0,37
"MA","Gaithersburg",03-FEB-16,9051,32,0,35
"MA","Gaithersburg",03-FEB-16,9051,31,0,36
"MA","Gaithersburg",03-FEB-16,9051,31,0,36
"MA","Gaithersburg",03-FEB-16,9053,31,0,35
"MA","Gaithersburg",03-FEB-16,9053,29,0,37
"MA","Gaithersburg",03-FEB-16,9053,26,0,42
"MA","Gaithersburg",03-FEB-16,9053,26,0,43
"MA","Gaithersburg",03-FEB-16,9053,35,0,37
"MA","Gaithersburg",03-FEB-16,9053,33,0,40
"MA","Gaithersburg",03-FEB-16,9055,33,0,39
"MA","Gaithersburg",03-FEB-16,9055,30,0,43
"MA","Gaithersburg",29-JAN-16,9019,19,0,39
"MA","Gaithersburg",29-JAN-16,9019,19,0,39
"MA","Gaithersburg",29-JAN-16,9021,20,0,37
"MA","Gaithersburg",29-JAN-16,9021,20,0,40
"MA","Gaithersburg",29-JAN-16,9021,22,0,40
"MA","Gaithersburg",29-JAN-16,9021,27,0,37
"MA","Gaithersburg",29-JAN-16,9021,27,0,37
"MA","Gaithersburg",29-JAN-16,9021,27,0,37
"MA","Gaithersburg",29-JAN-16,9021,34,0,31
"MA","Gaithersburg",29-JAN-16,9021,37,0,31
"MA","Gaithersburg",29-JAN-16,9021,37,0,34
"MA","Gaithersburg",29-JAN-16,9021,40,0,31
"MA","Gaithersburg",29-JAN-16,9021,43,0,28
"MA","Gaithersburg",29-JAN-16,9023,43,0,25
"MA","Gaithersburg",29-JAN-16,9023,43,0,25
"MA","Gaithersburg",29-JAN-16,9023,41,0,27
"MA","Gaithersburg",29-JAN-16,9024,35,0,31
"MA","Gaithersburg",30-JAN-16,9024,34,0,31
"MA","Gaithersburg",30-JAN-16,9024,32,0,33
"MA","Gaithersburg",30-JAN-16,9024,34,0,31
"MA","Gaithersburg",30-JAN-16,9024,27,0,38
"MA","Gaithersburg",30-JAN-16,9024,30,0,35
"MA","Gaithersburg",30-JAN-16,9025,25,0,39
"MA","Gaithersburg",30-JAN-16,9025,24,0,40
"MA","Gaithersburg",30-JAN-16,9025,23,0,41
"MA","Gaithersburg",30-JAN-16,9027,23,0,39
"MA","Gaithersburg",30-JAN-16,9027,24,0,38
"MA","Gaithersburg",30-JAN-16,9027,30,0,32
"MA","Gaithersburg",30-JAN-16,9027,29,0,33
"MA","Gaithersburg",30-JAN-16,9027,26,0,36
"MA","Gaithersburg",30-JAN-16,9027,29,0,33
"MA","Gaithersburg",30-JAN-16,9027,31,0,31
"MA","Gaithersburg",30-JAN-16,9027,35,0,27
"MA","Gaithersburg",30-JAN-16,9027,39,0,23
"MA","Gaithersburg",30-JAN-16,9027,31,0,31
"MA","Gaithersburg",30-JAN-16,9029,22,0,38
"MA","Gaithersburg",30-JAN-16,9029,13,0,47
"MA","Gaithersburg",30-JAN-16,9030,13,0,46
"MA","Gaithersburg",30-JAN-16,9030,13,0,46
"MA","Gaithersburg",30-JAN-16,9032,13,0,44
"MA","Gaithersburg",31-JAN-16,9032,13,0,44
"MA","Gaithersburg",31-JAN-16,9032,13,0,44
"MA","Gaithersburg",31-JAN-16,9032,13,0,44
"MA","Gaithersburg",31-JAN-16,9033,14,0,42
"MA","Gaithersburg",31-JAN-16,9033,13,0,43
"MA","Gaithersburg",31-JAN-16,9033,13,0,43
"MA","Gaithersburg",31-JAN-16,9033,13,0,43
"MA","Gaithersburg",31-JAN-16,9034,13,0,42
"MA","Gaithersburg",31-JAN-16,9034,13,0,42
"MA","Gaithersburg",31-JAN-16,9036,13,0,40
"MA","Gaithersburg",31-JAN-16,9036,14,0,39
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,15,0,35
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,15,0,35
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",31-JAN-16,9039,13,0,37
"MA","Gaithersburg",26-JAN-16,9000,14,0,41
"MA","Gaithersburg",26-JAN-16,9000,18,0,38
"MA","Gaithersburg",26-JAN-16,9000,19,0,38
"MA","Gaithersburg",26-JAN-16,9000,17,0,40
"MA","Gaithersburg",26-JAN-16,9000,17,0,40
"MA","Gaithersburg",26-JAN-16,9000,21,0,36
"MA","Gaithersburg",26-JAN-16,9000,22,0,35
"MA","Gaithersburg",26-JAN-16,9000,18,0,39
"MA","Gaithersburg",26-JAN-16,9000,16,0,41
"MA","Gaithersburg",26-JAN-16,9005,17,0,35
"MA","Gaithersburg",27-JAN-16,9005,16,0,36
"MA","Gaithersburg",27-JAN-16,9005,16,0,36
"MA","Gaithersburg",27-JAN-16,9005,16,0,36
"MA","Gaithersburg",27-JAN-16,9005,17,0,35
"MA","Gaithersburg",27-JAN-16,9005,17,0,35
"MA","Gaithersburg",27-JAN-16,9005,16,0,36
"MA","Gaithersburg",27-JAN-16,9005,16,0,36
"MA","Gaithersburg",27-JAN-16,9005,18,0,35
"MA","Gaithersburg",27-JAN-16,9005,16,0,37
"MA","Gaithersburg",27-JAN-16,9005,16,0,38
"MA","Gaithersburg",27-JAN-16,9005,17,0,39
"MA","Gaithersburg",27-JAN-16,9005,19,0,39
"MA","Gaithersburg",27-JAN-16,9005,23,0,38
"MA","Gaithersburg",27-JAN-16,9005,22,0,39
"MA","Gaithersburg",27-JAN-16,9005,21,0,40
"MA","Gaithersburg",27-JAN-16,9005,26,0,37
"MA","Gaithersburg",27-JAN-16,9005,25,0,39
"MA","Gaithersburg",27-JAN-16,9005,31,0,33
"MA","Gaithersburg",27-JAN-16,9005,23,0,41
"MA","Gaithersburg",27-JAN-16,9005,23,0,41
"MA","Gaithersburg",27-JAN-16,9005,23,0,41
"MA","Gaithersburg",27-JAN-16,9008,23,0,38
"MA","Gaithersburg",27-JAN-16,9008,23,0,38
"MA","Gaithersburg",27-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,38
"MA","Gaithersburg",28-JAN-16,9008,23,0,39
"MA","Gaithersburg",28-JAN-16,9008,20,0,42
"MA","Gaithersburg",28-JAN-16,9008,19,0,45
"MA","Gaithersburg",28-JAN-16,9008,20,0,45
"MA","Gaithersburg",28-JAN-16,9008,20,0,46
"MA","Gaithersburg",28-JAN-16,9008,20,0,46
"MA","Gaithersburg",28-JAN-16,9009,23,0,43
"MA","Gaithersburg",28-JAN-16,9009,23,0,44
"MA","Gaithersburg",28-JAN-16,9009,31,0,36
"MA","Gaithersburg",28-JAN-16,9009,30,0,37
"MA","Gaithersburg",28-JAN-16,9009,19,0,48
"MA","Gaithersburg",28-JAN-16,9009,23,0,44
"MA","Gaithersburg",28-JAN-16,9009,20,0,47
"MA","Gaithersburg",28-JAN-16,9009,19,0,48
"MA","Gaithersburg",28-JAN-16,9010,20,0,46
"MA","Gaithersburg",28-JAN-16,9010,21,0,45
"MA","Gaithersburg",29-JAN-16,9015,19,0,42
"MA","Gaithersburg",29-JAN-16,9015,20,0,41
"MA","Gaithersburg",29-JAN-16,9017,20,0,39
"MA","Gaithersburg",29-JAN-16,9018,19,0,39
"MA","Gaithersburg",29-JAN-16,9018,20,0,38
"MA","Gaithersburg",29-JAN-16,9018,22,0,36
"MA","Gaithersburg",29-JAN-16,9019,20,0,37
"GA","Glenlake",26-JAN-16,651,9,0,0
"GA","Glenlake",26-JAN-16,651,10,0,0
"GA","Glenlake",26-JAN-16,651,11,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,12,0,0
"GA","Glenlake",26-JAN-16,651,6,0,6
"GA","Glenlake",27-JAN-16,651,6,0,6
"GA","Glenlake",27-JAN-16,651,6,0,6
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,6,0,2
"GA","Glenlake",27-JAN-16,655,8,0,2
"GA","Glenlake",27-JAN-16,655,8,0,2
"GA","Glenlake",27-JAN-16,655,9,0,2
"GA","Glenlake",27-JAN-16,655,9,0,2
"GA","Glenlake",27-JAN-16,655,9,0,2
"GA","Glenlake",27-JAN-16,655,10,0,2
"GA","Glenlake",27-JAN-16,655,11,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,12,0,2
"GA","Glenlake",27-JAN-16,655,6,0,8
"GA","Glenlake",28-JAN-16,655,6,0,8
"GA","Glenlake",28-JAN-16,655,6,0,8
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,6,0,1
"GA","Glenlake",28-JAN-16,662,8,0,1
"GA","Glenlake",28-JAN-16,662,8,0,1
"GA","Glenlake",28-JAN-16,662,9,0,1
"GA","Glenlake",28-JAN-16,662,9,0,1
"GA","Glenlake",28-JAN-16,662,9,0,1
"GA","Glenlake",28-JAN-16,662,10,0,1
"GA","Glenlake",28-JAN-16,662,10,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,11,0,1
"GA","Glenlake",28-JAN-16,662,5,0,7
"GA","Glenlake",29-JAN-16,662,5,0,7
"GA","Glenlake",29-JAN-16,662,5,0,7
"GA","Glenlake",29-JAN-16,663,5,0,6
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,5,0,2
"GA","Glenlake",29-JAN-16,667,6,0,2
"GA","Glenlake",29-JAN-16,667,7,0,2
"GA","Glenlake",29-JAN-16,667,8,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,9,0,2
"GA","Glenlake",29-JAN-16,667,4,0,7
"GA","Glenlake",30-JAN-16,667,4,0,7
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,4,0,1
"GA","Glenlake",30-JAN-16,673,0,0,5
"GA","Glenlake",31-JAN-16,673,0,0,5
"GA","Glenlake",31-JAN-16,673,0,0,5
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",31-JAN-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,0,0,1
"GA","Glenlake",01-FEB-16,677,1,0,1
"GA","Glenlake",01-FEB-16,677,2,0,1
"GA","Glenlake",01-FEB-16,677,3,0,1
"GA","Glenlake",01-FEB-16,677,3,0,1
"GA","Glenlake",01-FEB-16,677,4,0,1
"GA","Glenlake",01-FEB-16,677,4,0,1
"GA","Glenlake",01-FEB-16,677,5,0,1
"GA","Glenlake",01-FEB-16,677,6,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",01-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,7,0,1
"GA","Glenlake",02-FEB-16,677,8,0,1
"GA","Glenlake",02-FEB-16,677,9,0,1
"GA","Glenlake",02-FEB-16,677,10,0,1
"GA","Glenlake",02-FEB-16,677,10,0,1
"GA","Glenlake",02-FEB-16,677,10,0,1
"GA","Glenlake",02-FEB-16,677,11,0,1
"GA","Glenlake",02-FEB-16,677,12,0,1
"GA","Glenlake",02-FEB-16,677,13,0,1
"GA","Glenlake",02-FEB-16,677,13,0,1
